month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
201910,95123,"san jose, ca",333,2531,456,1058,70.340069,92.10776777216488,48.5723698660224,32.5,-0.02985074626865669,-1,0.08333333333333326,2.5,-33.5,0.05698863771217222,0.4842477900756268,1.0699,800000,-0.09954932443688069,-0.08327474886025266,2.5521,0,18,95123
201910,94606,"oakland, ca",1717,266,614,-148,90.015741,93.18398125777875,86.8474998169705,31,-0.2705882352941177,-11.5,0.08771929824561409,2.5,-35,0.0709681331675811,0.09298401237751408,2.1703,599000,-0.049206349206349254,-0.026015468305258804,1.9109,0,57,94606
201910,94603,"oakland, ca",4769,578,-308,162,85.4821,95.3656929497035,75.59850647924445,26.5,-0.171875,-5.5,-0.3026315789473685,-11.5,-39.5,-0.262565883831975,0.11036517086927677,1.675,497000,0.03541666666666665,0.005055611729019249,1.5855,0,55,94603
201910,94605,"oakland, ca",1418,1041,-595,241,81.039974,95.67318251702174,66.406764770481,26,0.08333333333333326,2,-0.2777777777777778,-10,-40,-0.23491810271874114,0.16243710518285748,1.4196,625000,0.04340567612687818,-0.08625730994152048,1.9938,0,56,94605
201910,94611,"oakland, ca",894,796,-21,-554,83.174098,92.54703858261952,73.80115674646753,32,0.23076923076923084,6,0.1428571428571428,4,-34,-0.008286734783585104,-0.04259697502767912,1.6204,1024500,-0.05528147909078329,-0.18007202881152462,3.2682,1,61,94611
201910,94087,"sunnyvale, ca",480,2646,188,-68,69.569515,97.88417892964347,41.25485028186544,18,-0.4,-12,0,0,-48,-0.05644137192748311,0.16034555218304924,0.95,1880444,0.03154238418733657,-0.058836836836836826,5.9988,0,3,94087
201910,94801,"richmond, ca",4554,3158,64,11,66.300608,85.5882568270005,47.01295848890841,40,-0.101123595505618,-4.5,-0.23809523809523814,-12.5,-26,-0.08883274381000517,-0.00808305983061175,1.0428,480000,-0.06770255271920089,-0.33747412008281574,1.5312,1,67,94801
201910,95110,"san jose, ca",6896,5664,981,-3176,52.41965,51.21531590892452,53.62398418625083,72,0.2100840336134453,12.5,1.3225806451612905,41,6,0.39823871077070927,0.2970060705162185,1.1579,752500,0.02598153369582401,-0.10389943667724721,2.4005,1,5,95110
201910,94085,"sunnyvale, ca",5338,4589,229,-236,58.161286,95.3656929497035,20.9568782487737,26.5,-0.3375,-13.5,0,0,-39.5,-0.15549913920007985,0.11759411877723958,0.6582,1346500,-0.03564807636320799,-0.023070128183501737,4.2954,0,1,94085
201910,95112,"san jose, ca",459,4215,443,-2376,60.23318,77.60817043707445,42.85818874002489,47.5,0.010638297872340496,0.5,0.28378378378378377,10.5,-18.5,0.059632372485296736,-0.09907684543404882,0.9758,888279,-0.010207373310401446,0.015176000000000078,2.8337,1,7,95112
201910,95120,"san jose, ca",2627,5646,-263,-2781,52.527637,58.51087195255875,46.544402957756795,65,0.30000000000000004,15,1.1311475409836067,34.5,-1,0.20422298236485692,0.2426472243324611,1.0338,1537000,0.00003643594041169429,0.02535023348899257,4.9031,1,15,95120
201910,94595,"walnut creek, ca",4345,1290,-53,-896,78.78322,94.87517387802914,62.691265832052125,27.5,-0.09836065573770492,-3,0.037735849056603765,1,-38.5,-0.08570499689303768,-0.11282497478978648,1.3388,598500,0.06285279380985598,-0.06775700934579443,1.9093,0,40,94595
201910,95132,"san jose, ca",3052,2709,-767,394,69.174171,92.80694047880519,45.54140127388535,31.5,0.26,6.5,0,0,-34.5,-0.13623824192079348,0.2645830074845783,1.0177,1068888,-0.015666267612118978,-0.09021826835670588,3.4098,0,27,95132
201910,94596,"walnut creek, ca",4700,1367,58,-1283,78.345779,81.4993776996852,75.1921809795739,44,0.011494252873563315,0.5,0.6923076923076923,18,-22,-0.02074378120543563,-0.18998334488461777,1.6619,925000,0,-0.07175112895132962,2.9508,1,41,94596
201910,94618,"oakland, ca",6117,464,-256,-344,87.068966,96.48949410644995,77.6484369280328,23.5,0.23684210526315796,4.5,0,0,-42.5,-0.18100054468632187,-0.059626669498951235,1.7467,1295000,-0.04002965159377314,-0.056122448979591844,4.1312,0,64,94618
201910,94598,"walnut creek, ca",3784,122,125,23,92.634893,91.04253605681237,94.22724943260855,34,-0.10526315789473684,-4,0.2592592592592593,7,-32,0.0404166138227231,0.535187747765494,2.8616,1014500,0.08216219099175981,0.27610062893081766,3.2363,1,43,94598
201910,95116,"san jose, ca",2026,533,339,283,86.201406,90.26649095834249,82.13632037484443,35,-0.09090909090909094,-3.5,0.320754716981132,8.5,-31,0.04063545865831775,0.5341383261677415,1.9243,699000,0.10613767378772487,0.013778100072516342,2.2299,1,11,95116
201910,95131,"san jose, ca",4728,4738,-998,-314,57.421846,77.60817043707445,37.23552236620543,47.5,0.43939393939393945,14.5,0.5079365079365079,16,-18.5,0.0328876297584042,0.4455472220199519,0.8903,1085000,0.02662881859962174,0.05905319668130793,3.4612,1,26,95131
201910,94086,"sunnyvale, ca",635,2791,-530,174,68.623252,96.61395416941211,40.632549967054686,23,-0.22033898305084743,-6.5,0.045454545454545414,1,-43,-0.16901769187912064,0.21960322827108336,0.9416,1248000,-0.10063313944510222,-0.22867737948084055,3.9812,1,2,94086
201910,94602,"oakland, ca",2916,295,-10,-13,89.506919,97.88417892964347,81.12965810088586,18,-0.12195121951219512,-2.5,-0.3793103448275862,-11,-48,-0.06814167923353365,0.13262369304157318,1.8839,786500,-0.03968253968253965,0.06644067796610176,2.509,0,54,94602
201910,95135,"san jose, ca",6073,5012,1321,-3553,55.996047,62.10923200819972,49.882861117212094,61.5,0.06034482758620685,3.5,1.1206896551724137,32.5,-4.5,0.2766296429663959,0.013791588356156126,1.0922,776500,0.0036328721847549428,-0.3082405345211582,2.4771,1,30,95135
201909,95127,"san jose, ca",1376,689,1282,1003,84.712736,89.05000182621717,80.37547025092225,37.5,-0.23469387755102045,-11.5,0.13636363636363646,4.5,-28.5,0.1307066307416347,0.7690004736378784,1.8653,889928.5714285714,-0.014943074003795243,0.023038105398133224,2.8261,0,22,95127
201909,95118,"san jose, ca",3249,4378,388,-2018,59.16761,90.68263997954637,27.652580444866505,35.5,0.044117647058823595,1.5,0.3653846153846154,9.5,-30.5,0.10898233809924318,-0.1223771918439609,0.7554,1098888,-0.025396748170199657,-0.04444521739130436,3.4896,1,13,95118
201909,95124,"san jose, ca",1017,3600,150,-1056,63.468352,90.25165272654225,36.68505058621571,36,0.02857142857142847,1,0.24137931034482762,7,-30,0.024183469720983952,0.04617109597460001,0.884,1249000,0.02346465084438476,-0.046564885496183206,3.9663,1,19,95124
201909,95126,"san jose, ca",1777,3246,-167,-2621,65.546587,82.63632711202015,48.456846488184375,43.5,0.24285714285714288,8.5,0.8125,19.5,-22.5,0.07980487941435821,-0.18440522356185018,1.0685,999888,0.0005077430820004114,-0.15263728813559319,3.1753,1,21,95126
201909,95110,"san jose, ca",6896,6645,-1507,-5557,46.805946,63.33321158552175,30.278680740713686,59.5,0.2934782608695652,13.5,2.5,42.5,-6.5,-0.03660666143816471,-0.2772867255010111,0.7914,733444,-0.038736566186107435,-0.08204755944931164,2.3291,1,5,95110
201909,94801,"richmond, ca",4554,3222,123,-232,65.685379,81.4821578582125,49.88860075240147,44.5,-0.10999999999999999,-5.5,-0.03260869565217395,-1.5,-21.5,-0.11589616034345351,0.12080023266137063,1.0937,514857.14285714284,-0.03196347031963476,-0.35238095238095235,1.635,1,67,94801
201909,94602,"oakland, ca",2916,285,11,-203,89.561343,97.31911318894043,81.80357208079185,20.5,-0.33870967741935487,-10.5,0.13888888888888884,2.5,-45.5,-0.1541163123605105,0.03186105629668279,1.9319,819000,0.045595476928688594,0.12362941906026714,2.6008,0,54,94602
201909,95136,"san jose, ca",1411,4070,10,-1691,60.856861,83.22071660761898,38.49300558822455,43,0.19444444444444442,7,0.48275862068965525,14,-23,0.11157164038280087,0.04773853385846771,0.9115,948350,0.004820936639118534,0.054894327030033274,3.0116,1,31,95136
201909,94606,"oakland, ca",1717,880,461,-800,82.862778,83.74301471931041,81.98254136381898,42.5,-0.05555555555555558,-2.5,0.9318181818181819,20.5,-23.5,0.03720359771054804,0.0026865719406043986,1.9366,630000,0,0.05175292153589317,2.0006,1,57,94606
201909,95135,"san jose, ca",6073,6333,-1280,-5147,48.641294,65.08638007231819,32.1962087731473,58,0.18367346938775508,9,1.4166666666666665,34,-8,-0.07203087838433009,-0.2592535772614972,0.8176,773689.2857142857,-0.04625781456370526,-0.3122761904761905,2.4569,1,30,95135
201909,94595,"walnut creek, ca",4345,1237,-876,-844,79.582892,94.05748931662954,65.10829467840315,30.5,0.21999999999999997,5.5,-0.046875,-1.5,-35.5,-0.28713582148582395,-0.1306577179688445,1.3994,563107.1428571428,-0.0966540621061075,-0.05360144057623051,1.7882,0,40,94595
201909,94601,"oakland, ca",1526,1438,-150,-503,78.04887,91.51904744512217,64.57869169801673,34.5,0.078125,2.5,-0.04166666666666663,-1.5,-31.5,-0.053469252698024716,0.04068159939104965,1.3864,588950,-0.04631203951097074,-0.057679999999999954,1.8703,0,53,94601
201909,94607,"oakland, ca",3432,1661,54,-183,76.00168,81.01829869608093,70.98506154351875,45,0.32352941176470584,11,0.5517241379310345,16,-21,0.16965732610882456,0.4681511221080501,1.5458,670000,0,-0.007407407407407418,2.1277,1,58,94607
201909,94611,"oakland, ca",894,775,-205,-461,83.77406,96.0005843894956,71.54753643303262,26,0.13043478260869557,3,0.18181818181818188,4,-40,-0.08684387097372326,0.06825558102623486,1.5615,1084450,-0.05343716099105955,-0.05700000000000005,3.4438,0,61,94611
201909,94603,"oakland, ca",4769,270,-105,176,89.824318,93.30143540669856,86.34720040907264,32,0.3913043478260869,9,-0.030303030303030276,-1,-34,-0.04794897729826919,0.3701445464129969,2.1706,480000,0,0.010526315789473717,1.5243,0,55,94603
201909,94598,"walnut creek, ca",3784,247,-63,-182,90.222433,88.64458161364549,91.80028488987911,38,0.3571428571428572,10,1,19,-28,0.10295930949445142,0.31254585473220864,2.6285,937475,-0.02936391134250871,-0.001624068157614511,2.9771,1,43,94598
201909,95131,"san jose, ca",4728,3740,444,-258,62.58081,92.55268636546258,32.60893385441397,33,0.03125,1,0.22222222222222232,6,-33,0.08333333333333326,0.19168307086614167,0.8237,1056857.1428571427,0.024228160044302838,0.058126895131300316,3.3562,1,26,95131
201909,94588,"pleasanton, ca",3268,584,232,-243,85.830381,90.68263997954637,80.97812191825852,35.5,0.14516129032258074,4.5,0.18333333333333335,5.5,-30.5,0.13111568377579497,0.19167593108123016,1.8899,989000,-0.03233724032588836,-0.12322695035460995,3.1407,1,39,94588
201909,95128,"san jose, ca",2246,4254,-1243,-1701,59.841484,83.22071660761898,36.46225209101866,43,0.43333333333333335,13,0.7916666666666667,19,-23,-0.07133078882713972,0.07780384499619952,0.8802,1022285.7142857143,-0.012556920104870972,-0.11028223299763762,3.2464,1,23,95128
201909,94605,"oakland, ca",1418,446,434,815,87.313269,96.62515066291684,78.00138792505204,24,-0.1724137931034483,-5,-0.25,-8,-42,0.11340708127965149,0.5271515215221685,1.7731,599000,-0.04639526950193318,-0.14306151645207443,1.9022,1,56,94605
201909,95125,"san jose, ca",417,3166,314,-1647,66.006794,90.68263997954637,41.3309470762263,35.5,-0.04054054054054057,-1.5,0.41999999999999993,10.5,-30.5,0.0022946127678413752,-0.057424868701991594,0.9546,1323142.8571428573,-0.0037646552651391385,-0.08748768472906399,4.2018,1,20,95125
201909,95123,"san jose, ca",333,2987,245,268,67.17192,92.14726615289091,42.19657401658205,33.5,0.08064516129032251,2.5,0.1166666666666667,3.5,-32.5,0.05857776725884234,0.2974828957551372,0.9673,888444,-0.0004995004995005381,-0.007325139664804414,2.8214,0,18,95123
201909,94087,"sunnyvale, ca",480,2834,575,-675,68.068593,94.2766353774791,41.86055005661273,30,-0.18918918918918914,-7,0.11111111111111116,3,-36,-0.00028145229383602643,0.07381017361912989,0.9622,1822944,0.01309530009692228,-0.08302615694164994,5.789,0,3,94087
201909,94085,"sunnyvale, ca",5338,4818,1554,-1571,56.705869,86.6211329851346,26.79060593885825,40,-0.16666666666666663,-8,0.4285714285714286,12,-26,0.1560286642779769,0.02161266568483078,0.7448,1396274.5,-0.0014342620934291173,-0.06891259568276431,4.434,1,1,94085
201909,94086,"sunnyvale, ca",635,2261,114,542,71.872603,94.49943387267614,49.24577230724278,29.5,0.09259259259259256,2.5,0.6388888888888888,11.5,-36.5,0.04913523826065247,0.4443132676411523,1.0829,1387642.8571428573,-0.04177764624642388,-0.06807061306725504,4.4066,1,2,94086
201909,95116,"san jose, ca",2026,872,91,-190,82.913912,87.9981007341393,77.8297235107199,38.5,0.04054054054054057,1.5,0.673913043478261,15.5,-27.5,-0.00669928292785571,0.3877754795995423,1.7672,631928.5714285714,0.0023793337865396502,-0.09724489795918378,2.0068,1,11,95116
201909,95132,"san jose, ca",3052,1942,1742,1293,74.011103,96.31104130903248,51.71116549180028,25,-0.3055555555555556,-11,-0.19354838709677424,-6,-41,0.25946960916129624,0.4912457567772872,1.126,1085900,-0.00960260586319217,-0.09129707112970709,3.4484,0,27,95132
201909,95112,"san jose, ca",459,4658,492,-3163,57.564192,78.67708827933818,36.45129478797619,47,0.04444444444444451,2,0.5666666666666667,17,-19,0.101854513890832,-0.17177985186470623,0.88,897439.5,-0.0005664501465801886,0.010630067567567458,2.8499,1,7,95112
201909,95120,"san jose, ca",2627,5383,-924,-2643,53.626867,74.84568464881843,32.40804996530187,50,0.19047619047619047,8,0.38888888888888884,14,-16,-0.034931213931161054,-0.06174677496416625,0.8204,1536944,-0.04339562380453432,-0.024162539682539674,4.8807,1,15,95120
201909,94610,"oakland, ca",1626,685,-104,-573,84.765696,98.23222177581357,71.29917089740312,16,-0.5428571428571429,-19,-0.23809523809523814,-5,-50,-0.2179099376849637,-0.14252503891679158,1.5547,925000,-0.10256410256410253,0.30281690140845074,2.9374,1,60,94610
201909,94621,"oakland, ca",4713,1695,-621,-1052,75.747836,84.92640344789802,66.5692684174002,41.5,0.09210526315789469,3.5,0.3833333333333333,11.5,-24.5,-0.18149841678080003,0.04193467289010333,1.4331,473978.5714285714,0,0.1849493909449058,1.5052,1,66,94621
201909,94596,"walnut creek, ca",4700,1425,-955,-633,78.129223,82.63632711202015,73.62211914240842,43.5,0.359375,11.5,-0.09375,-4.5,-22.5,-0.20268761560005544,-0.19002396291640467,1.6218,925000,0.02862680307555454,-0.1265344664778093,2.9374,1,41,94596
201909,94619,"oakland, ca",4588,423,-304,67,87.612769,93.30143540669856,81.92410241425911,32,0.4545454545454546,10,-0.08571428571428574,-3,-34,-0.2040157748459317,0.22576259946949606,1.9347,692000,0.03881621273858027,0.0662557781201849,2.1975,0,65,94619
201909,94804,"richmond, ca",1901,2695,264,-994,68.817342,90.25165272654225,47.38303079002155,36,-0.07692307692307687,-3,0.2857142857142858,8,-30,-0.04286689633895313,0.06241020365536132,1.0516,485000,-0.007019596373208481,-0.030000000000000027,1.5402,1,68,94804
201909,94618,"oakland, ca",6117,208,-113,-119,90.854304,97.71722853281713,83.99138025493991,19,-0.13636363636363635,-3,-0.20833333333333337,-5,-47,-0.18979604472156864,0.04531926406926412,2.0381,1349000,0.18229623137598594,-0.09765886287625414,4.2839,0,64,94618
201908,95110,"san jose, ca",6896,5138,-546,-3629,53.641069,76.75766300980428,30.52447425010023,46,0.08235294117647052,3.5,0.6140350877192982,17.5,-18,-0.0751692938741565,-0.29376392345004254,0.8043,763000,-0.04505632040050067,0.01869158878504673,2.4012,1,5,95110
201908,94606,"oakland, ca",1717,1341,6,-1271,77.592302,78.11714108685351,77.0674636439844,45,-0.021739130434782594,-1,0.6981132075471699,18.5,-19,-0.07345432985276201,-0.34418920337788184,1.8282,630000,0.024390243902439046,-0.015240328253223967,1.9826,1,57,94606
201908,94607,"oakland, ca",3432,1715,-170,-974,74.609104,90.55290301417793,58.665305973685165,34,0.17241379310344818,5,0.6585365853658536,13.5,-30,0.008154928279632712,-0.024866679540694325,1.294,670000,0.03076923076923066,-0.0029761904761904656,2.1085,1,58,94607
201908,94605,"oakland, ca",1418,880,-376,196,81.552283,93.66548820935233,69.43907861646682,29,0.3181818181818181,7,0.11538461538461542,3,-35,-0.08304887200277877,0.2473509873999391,1.5593,628142.8571428572,0.021370499419280042,-0.10008186655751128,1.9768,1,56,94605
201908,94086,"sunnyvale, ca",635,2375,1730,408,69.48646,95.18533367350658,43.787586106352734,27,-0.09999999999999998,-3,0.1020408163265305,2.5,-37,0.33900318821261943,0.20859638497900646,1.0106,1448142.857142857,-0.014868804664723068,-0.0863452005407842,4.5574,0,2,94086
201908,95120,"san jose, ca",2627,4459,381,-2563,57.238401,82.07894449101578,32.39785690855414,42,0.012048192771084265,0.5,0.7872340425531914,18.5,-22,0.027648017381857626,-0.156363946613571,0.8323,1606666.2857142857,-0.033584189044038704,0.036893375743327406,5.0563,1,15,95120
201908,95112,"san jose, ca",459,5150,-515,-3720,53.520793,78.11714108685351,28.924445092393487,45,0.21621621621621623,8,1.4324324324324325,26.5,-19,0.02059067088481581,-0.2704009847461183,0.782,897948.1428571428,0.0016153294558203246,0.05023174603174607,2.8259,1,7,95112
201908,94619,"oakland, ca",4588,119,-73,583,91.67183,96.76713926449685,86.5765207566425,22,0.2571428571428571,4.5,-0.22807017543859653,-6.5,-42,-0.15548729036376496,0.6187445054279652,2.3799,666142.8571428572,0.02491400437396285,-0.00797787469418143,2.0964,0,65,94619
201908,95123,"san jose, ca",333,3232,1304,-93,64.137843,92.05816962495899,36.21751649232788,31,-0.16216216216216217,-6,0.26530612244897966,6.5,-33,0.1410191840442656,0.1498828290443408,0.8947,888888,-0.011248053392658552,-0.013311428825148797,2.7974,1,18,95123
201908,94621,"oakland, ca",4713,1074,170,-804,79.994168,85.71272369428145,74.27561322302,38,0.041095890410958846,1.5,0.5833333333333333,14,-26,0.08286951122409758,-0.048606826207981846,1.7144,473978.5714285714,-0.0073747195213164085,0.12852040816326538,1.4916,1,66,94621
201908,95136,"san jose, ca",1411,4080,675,-2305,59.28673,88.15103692094617,30.422422276487953,36,0,0,1.057142857142857,18.5,-28,0.09875299902254087,-0.17721524123296395,0.8029,943800,-0.01891840900125208,0.004603635008914475,2.9702,1,31,95136
201908,95125,"san jose, ca",417,3480,850,-1291,62.791121,86.93005795094216,38.6521850056493,37,-0.09756097560975607,-4,0.39622641509433953,10.5,-27,0.05268809501729921,-0.022437531286126133,0.9326,1328142.857142857,-0.06764278192849627,-0.11161012900143341,4.1797,1,20,95125
201908,95128,"san jose, ca",2246,3011,786,-1886,65.623064,92.86365127382732,38.382476218245436,30,0.016949152542372836,0.5,0.25,6,-34,0.1655608175656802,-0.23133797909407672,0.9281,1035285.7142857143,-0.009295967190704024,-0.11815526892187878,3.2581,1,23,95128
201908,94601,"oakland, ca",1526,1288,54,90,78.091628,91.26726682946386,64.91598935743704,32,-0.08571428571428574,-3,-0.1466666666666666,-5.5,-32,-0.03123376034945413,0.050461060642682964,1.4342,617550,-0.03356807511737092,0.058354755784061796,1.9435,0,53,94601
201908,95124,"san jose, ca",1017,3750,790,-650,61.240296,89.30276633742757,33.17782556401939,35,0.04477611940298498,1.5,0.627906976744186,13.5,-29,0.16442116150433383,0.10441540559908846,0.8451,1220364.5714285714,0.01786619844510784,-0.06089682845050304,3.8406,1,19,95124
201908,94598,"walnut creek, ca",3784,184,830,-7,90.208478,94.40536501804134,86.01159018843167,28,-0.31707317073170727,-13,0.018181818181818077,0.5,-36,0.19894403379091874,0.08670296907517216,2.3334,965835.7142857143,-0.03368112627742437,0.0008660251665433272,3.0395,0,43,94598
201908,94087,"sunnyvale, ca",480,3409,1266,-865,63.120968,86.93005795094216,39.3118781207858,37,-0.013333333333333308,-0.5,1.176470588235294,20,-27,0.22353036208324095,0.12780142090361135,0.9424,1799380.5714285714,0.003838533572424696,-0.09759980650464772,5.6628,1,3,94087
201908,94085,"sunnyvale, ca",5338,6372,1170,-2966,46.934796,75.5148157597405,18.35477639683639,48,0.010526315789473717,0.5,1.3414634146341462,27.5,-16,0.2312214909165522,-0.11445844758047596,0.6308,1398280,-0.004064852452337564,-0.06613767303130913,4.4005,1,1,94085
201908,95116,"san jose, ca",2026,963,-283,-425,80.96184,86.93005795094216,74.99362175164923,37,0.08823529411764697,3,0.34545454545454546,9.5,-27,-0.06034720413405248,0.11293160559097615,1.7419,630428.5714285715,-0.018024032042723515,-0.08486057032700312,1.984,1,11,95116
201908,94588,"pleasanton, ca",3268,816,414,-360,82.035208,92.05816962495899,72.01224623683348,31,0.08771929824561409,2.5,0.14814814814814814,4,-33,0.1777895002900436,0.006247988257810144,1.636,1022050.2857142857,-0.011335911877522253,-0.10971229467396715,3.2165,1,39,94588
201908,94595,"walnut creek, ca",4345,361,-7,373,87.402048,95.52064730108977,79.28344935670809,25,-0.13793103448275867,-4,-0.19354838709677424,-6,-39,-0.06465350940012327,0.27853127657990573,1.922,623357.1428571428,-0.07650793650793652,0.00785310081995605,1.9617,0,40,94595
201908,94618,"oakland, ca",6117,95,-64,-58,92.141998,96.76713926449685,87.51685679921273,22,0.8333333333333333,10,0.1282051282051282,2.5,-42,-0.1321515560279699,-0.030100280999880158,2.4631,1141000,0.1525252525252525,-0.1761732851985559,3.5908,1,64,94618
201908,95132,"san jose, ca",3052,3684,811,-1303,61.63028,88.15103692094617,35.109523635966035,36,0.1428571428571428,4.5,0.5319148936170213,12.5,-28,0.23657545985612893,-0.02317969194528724,0.8754,1096428.5714285714,-0.06602992014221176,-0.09498260715759688,3.4505,1,27,95132
201908,94804,"richmond, ca",1901,2959,-459,-1968,65.974779,84.5136130043372,47.43594416299158,39,0.278688524590164,8.5,0.7333333333333334,16.5,-25,0.032375477855624,-0.13516417891139354,1.0758,488428.5714285714,-0.012277914199046669,-0.021185227598053302,1.5371,1,68,94804
201908,95127,"san jose, ca",1376,1971,-190,6,72.56442,73.8783394686008,71.2505011480847,49,0.36111111111111116,13,0.5806451612903225,18,-15,0.19096702229445928,0.5403048220825497,1.6152,903428.5714285715,0.003809523809523929,0.032489795918367426,2.8431,1,22,95127
201908,94602,"oakland, ca",2916,296,-146,-241,88.437147,92.05816962495899,84.81612421183074,31,1.5833333333333335,19,0.55,11,-33,0.02998640498410232,-0.0519664874110759,2.2363,783285.7142857143,-0.01659044031925383,-0.0009110787172010859,2.465,1,54,94602
201908,95126,"san jose, ca",1777,3079,2066,-2533,65.209389,89.30276633742757,41.116011225717095,35,-0.125,-5,0.8421052631578947,16,-29,0.3131190598285887,-0.3196093759300337,0.9689,999380.5714285715,-0.08271631810135704,-0.22014781784738857,3.1451,1,21,95126
201908,94596,"walnut creek, ca",4700,470,-2,407,85.955097,91.26726682946386,80.64292743375734,32,-0.01538461538461533,-0.5,-0.23809523809523814,-10,-32,-0.01950934828298445,0.0772537900792003,1.9916,899257.1428571428,0.0834423407917384,-0.16773210038302733,2.83,1,41,94596
201908,94611,"oakland, ca",894,570,442,-421,84.754164,96.35528665670445,73.15304151328498,23,-0.33333333333333337,-11.5,-0.021276595744680882,-0.5,-41,0.019244000472870226,-0.1886816752069841,1.6743,1145671.4285714286,-0.1353423180592992,-0.022881510813280492,3.6055,0,61,94611
201908,95118,"san jose, ca",3249,4766,-107,-2178,55.68393,90.55290301417793,20.814957903560884,34,0.0793650793650793,2.5,0.4782608695652173,11,-30,-0.02150991142977643,-0.22090776264316336,0.6669,1127523.4285714286,0.002688687035507842,-0.04040559270516708,3.5484,1,13,95118
201908,95135,"san jose, ca",6073,5053,132,-3998,54.094835,73.8783394686008,34.31133141378431,49,0.042553191489361764,2,1.4500000000000002,29,-15,-0.006752615269285167,-0.2784820325547738,0.8626,811214.2857142857,-0.045630252100840374,-0.293982344896183,2.5529,1,30,95135
201908,95131,"san jose, ca",4728,4184,1073,-823,58.752779,91.26726682946386,26.238291358384664,32,-0.1578947368421053,-6,0.6842105263157894,13,-32,0.08381133436035282,0.04834403636626017,0.7445,1031857.1428571428,0.03191544607984631,0.025559693558844687,3.2473,1,26,95131
201908,94603,"oakland, ca",4769,165,230,495,90.560192,96.35528665670445,84.7650982250246,23,-0.19298245614035092,-5.5,-0.22033898305084743,-6.5,-41,0.1327095665457323,0.46912388792310056,2.2323,480000,0.005235602094240788,0.010526315789473717,1.5106,0,55,94603
201908,94610,"oakland, ca",1626,581,-313,-393,84.575573,89.30276633742757,79.8483799249189,35,0.75,15,0.12903225806451624,4,-29,-0.013066335938186069,-0.18748079877112145,1.9463,1030714.2857142857,0.02609684988978156,0.250108290738976,3.2437,0,60,94610
201908,94801,"richmond, ca",4554,3345,1287,-1442,63.501841,72.4022305645661,54.60145059591063,50,-0.13793103448275867,-8,0.33333333333333326,12.5,-14,0.008387215871828335,0.02775092330196749,1.2113,531857.1428571428,-0.02311873607360382,-0.304711007789926,1.6738,1,67,94801
201907,95128,"san jose, ca",2246,3797,488,-2290,62.192312,91.83277861087744,32.55184521414725,29.5,-0.01666666666666672,-0.5,0.7352941176470589,12.5,-30,0.12056737588652489,-0.2662509687317127,0.8074,1045000,0.04505225261263068,-0.12435059493883027,3.2474,1,23,95128
201907,94588,"pleasanton, ca",3268,1230,64,-623,79.481365,92.53502066493544,66.4277093010497,28.5,-0.017241379310344862,-0.5,0.05555555555555558,1.5,-31,0.019902000865046565,-0.1376414111193177,1.4085,1033769,-0.033860747663551405,-0.09353813076310635,3.2125,0,39,94588
201907,95112,"san jose, ca",459,4635,755,-3080,57.357083,84.3495117223218,30.364653816612414,37,0.27586206896551735,8,0.8048780487804879,16.5,-22.5,0.4204366901336598,-0.30337427687855034,0.777,896500,-0.0016703786191536452,0.02281802624073026,2.786,1,7,95112
201907,95135,"san jose, ca",6073,5185,-2060,-3651,54.451191,71.42386891481658,37.47851212464796,47,0.6785714285714286,19,0.8799999999999999,22,-12.5,-0.0026308304891924372,-0.2419156403787066,0.8807,850000,-0.03409090909090906,-0.22621756941283566,2.6415,1,30,95135
201907,95136,"san jose, ca",1411,4755,-582,-2885,56.642039,85.43944991039099,27.844628945539668,36,0.5,12,0.2857142857142858,8,-23.5,0.08809926677946978,-0.3314736203759854,0.741,961999.5,-0.036072645290581185,-0.026316295546558677,2.9895,1,31,95136
201907,94595,"walnut creek, ca",4345,354,372,1138,88.899455,92.2351047876815,85.56380527413042,29,0.03571428571428581,1,-0.12121212121212122,-4,-30.5,0.24783704687423147,0.5689956024234875,2.0837,675000,0.12509375781315102,0.300578034682081,2.0976,1,40,94595
201907,94605,"oakland, ca",1418,504,159,74,86.812845,95.98405325335577,77.64163710178852,22,-0.04347826086956519,-1,0.07317073170731714,1.5,-37.5,0.06887796887796882,0.12717849223946787,1.7244,615000,-0.05238828967642528,-0.12017167381974247,1.9112,1,56,94605
201907,94086,"sunnyvale, ca",635,4105,524,-1708,60.562891,91.48165758384843,29.64412420906331,30,0.034482758620689724,1,0.46341463414634143,9.5,-29.5,0.16223467213761555,-0.17384297912367563,0.7653,1470000,-0.02970297029702973,-0.05130687318489835,4.5682,1,2,94086
201907,95126,"san jose, ca",1777,5145,-1378,-4770,54.637724,80.89316411250503,28.38228301817783,40,0.3793103448275863,11,1.5806451612903225,24.5,-19.5,-0.0534368675632616,-0.5427193442016702,0.7482,1089500,0.08962203766821886,-0.17773584905660378,3.3857,1,21,95126
